Filename,position,segment,syllable,F1,F2,F3,performer,euc
9,ictus,a,2,1197.785658,1398.149799,2675.113936,MH,200.3641416
18,ictus,a,2,905.0203846,1615.360183,2670.814904,MH,710.3397988
18,ictus,a,2,893.6172467,1556.554823,2537.984819,MH,662.9375765
18,ictus,a,2,1088.316206,1679.327431,2993.170965,MH,591.0112251
18,ictus,a,2,1200.874484,1293.220304,2859.390096,MH,92.34582013
18,ictus,a,2,1202.556951,1262.571005,2902.923657,MH,60.01405424
18,ictus,a,2,965.0425155,1489.58156,2593.017138,MH,524.5390444
18,ictus,a,2,1070.230105,1604.111431,3095.212303,MH,533.8813256
18,ictus,a,2,1081.482946,1488.99783,2837.239266,MH,407.5148841
18,ictus,a,2,1053.22059,1501.57709,3158.041939,MH,448.3564996
18,ictus,a,2,1076.515407,1346.196267,2920.135674,MH,269.6808592
18,ictus,a,2,1180.907631,1324.640632,2829.139055,MH,143.733001
18,ictus,a,2,1086.31935,1645.262584,3128.717362,MH,558.9432345
18,ictus,a,2,1147.982716,1385.336862,2891.820004,MH,237.3541468
18,ictus,a,2,1078.684883,1881.863119,3194.773688,MH,803.1782361
18,ictus,a,2,999.4676157,1251.498053,2854.07224,MH,252.0304377
18,ictus,a,2,909.0803949,1625.319148,2279.160605,MH,716.2387534
18,ictus,a,2,1051.102811,1455.381905,2901.22077,MH,404.2790938
18,ictus,a,2,1130.170839,1366.832852,2412.337641,MH,236.6620135
18,ictus,a,2,989.7740009,1554.115292,2849.41403,MH,564.3412915
18,ictus,a,2,1020.327879,1076.124202,2946.802268,MH,55.79632273
18,ictus,a,2,939.2760105,1373.780147,2539.330567,MH,434.5041364
18,ictus,a,2,916.4621816,1463.895203,2642.808533,MH,547.4330212
18,ictus,a,2,1063.636918,1902.935205,3060.145806,MH,839.2982864
18,ictus,a,2,871.4617504,1570.847483,2461.21486,MH,699.3857322
18,ictus,a,2,938.3728088,1576.832852,2504.578193,MH,638.4600434
18,ictus,a,2,992.1329989,1374.121342,2671.977605,MH,381.9883431
18,ictus,a,2,1145.30917,1506.213254,2916.235138,MH,360.9040841
9,off,a,1,1032.18116,1204.464387,2434.534669,MH,172.2832265
9,off,a,1,1171.630311,1435.976871,2749.354136,MH,264.3465605
9,off,a,1,1049.309739,1488.37994,2806.903815,MH,439.0702011
9,off,a,1,837.1494308,1523.785612,2501.661712,MH,686.6361813
18,off,a,1,832.9118499,1737.67716,2917.738035,MH,904.7653102
18,off,a,1,852.6796427,1420.291205,2590.511128,MH,567.6115622
18,off,a,1,1183.831343,1346.892128,2741.909473,MH,163.0607846
18,off,a,1,934.0653718,1451.126458,2514.079176,MH,517.0610859
18,off,a,1,962.8176047,1601.271386,2124.395798,MH,638.4537808
18,off,a,1,885.498715,1609.526175,2485.435229,MH,724.02746
18,off,a,1,1009.548718,1470.672678,2912.685201,MH,461.1239608
18,off,a,1,857.7571385,1520.201268,2629.256586,MH,662.4441299
18,off,a,1,856.3305349,1518.410905,2324.419376,MH,662.0803702
18,off,a,1,1034.23849,1640.598445,2666.802387,MH,606.3599545
9,off,a,2,955.8767445,1423.86217,2685.512635,MH,467.9854259
9,off,a,2,1077.459899,1506.741937,2515.778614,MH,429.2820381
9,off,a,2,903.7740192,1465.380744,2440.653675,MH,561.6067245
9,off,a,2,1015.943037,1502.895151,2813.819471,MH,486.9521144
9,off,a,2,1044.71165,1413.109076,2888.137739,MH,368.3974255
9,off,a,2,864.9160635,1394.447613,2239.51979,MH,529.5315497
9,off,a,2,972.0079473,1528.858661,2637.109044,MH,556.8507142
9,off,a,2,1047.152756,1224.581451,2161.222232,MH,177.428695
9,off,a,2,983.1746426,1260.298105,2507.637282,MH,277.1234629
18,off,a,2,1156.042397,1404.958,3106.441987,MH,248.9156022
18,off,a,2,951.1764193,1444.213658,2807.805334,MH,493.0372388
18,off,a,2,1125.949513,1572.785924,3036.747065,MH,446.8364111
18,off,a,2,1061.115133,1504.443613,3056.984665,MH,443.3284806
18,off,a,2,997.5723151,1415.822055,2635.939003,MH,418.2497397
18,off,a,2,1049.812808,1494.711479,2730.266391,MH,444.8986708
18,off,a,2,998.5522242,1773.473045,2327.008308,MH,774.9208203
18,off,a,2,1000.798614,1371.86439,2827.27149,MH,371.0657757
18,off,a,2,952.186532,1487.91292,2675.081503,MH,535.7263883
18,off,a,2,1133.462817,1613.851599,3101.798795,MH,480.3887825
18,off,a,2,1067.87276,1752.739098,3162.657224,MH,684.8663383
18,off,a,2,836.1879876,1599.279606,2687.757906,MH,763.0916189
18,off,a,2,1084.306662,1855.74677,2966.133564,MH,771.4401082
18,off,a,2,952.7024351,1618.639497,2695.778356,MH,665.9370618
18,off,a,2,1145.045794,1472.03314,2992.425283,MH,326.9873466
18,off,a,2,1027.219109,1369.913638,2929.483603,MH,342.6945289
18,off,a,2,1081.000725,1493.207172,2772.625637,MH,412.2064476
18,off,a,2,1068.264757,1785.152698,3106.416501,MH,716.8879412
18,off,a,2,1042.14978,1568.441203,3023.519988,MH,526.2914224
18,off,a,2,1062.343976,1674.205887,2972.785565,MH,611.8619111
18,off,a,2,819.1958491,1248.502528,2675.748145,MH,429.3066791
18,off,a,2,1163.215795,1610.092674,3270.998698,MH,446.8768795
18,off,a,2,998.2529383,1362.657971,2593.269458,MH,364.4050322
18,off,a,2,895.4431592,1247.775087,2569.956716,MH,352.3319277
18,off,a,2,1119.879883,1646.046842,1978.134468,MH,526.166959
18,off,a,2,952.9026532,1469.257937,2337.420329,MH,516.3552835
18,off,a,2,1122.070768,1837.094802,3071.10294,MH,715.0240338
18,off,a,2,965.9182066,1772.528287,2792.570511,MH,806.6100807
9,ictus,a,1,1167.815068,1497.254622,2815.705486,MH,329.4395541
18,ictus,a,1,959.4265899,1484.04289,2334.002137,MH,524.6163002
18,ictus,a,1,1087.197424,1575.834109,2759.5313,MH,488.6366855
18,ictus,a,1,1142.795754,1239.935771,2958.999157,MH,97.1400171
18,ictus,a,1,1029.943881,1594.115989,2928.088912,MH,564.1721079
18,ictus,a,1,1187.383354,1235.835639,2982.264114,MH,48.45228556
18,ictus,a,1,942.126476,1568.791558,2365.348381,MH,626.6650819
9,ictus,a,2,1167.815068,1497.254622,2815.705486,MH,329.4395541
18,ictus,a,2,959.4265899,1484.04289,2334.002137,MH,524.6163002
18,ictus,a,2,1087.197424,1575.834109,2759.5313,MH,488.6366855
18,ictus,a,2,1142.795754,1239.935771,2958.999157,MH,97.1400171
18,ictus,a,2,1029.943881,1594.115989,2928.088912,MH,564.1721079
18,ictus,a,2,1187.383354,1235.835639,2982.264114,MH,48.45228556
18,ictus,a,2,942.126476,1568.791558,2365.348381,MH,626.6650819
9,off,a,1,825.3018059,1645.063506,1972.890311,MH,819.7617002
18,off,a,1,994.8050529,1665.110772,2962.579554,MH,670.305719
18,off,a,1,631.5547077,1838.752731,2721.713798,MH,1207.198023
18,off,a,1,882.5338455,1454.22729,1967.827474,MH,571.6934441
18,off,a,1,989.38528,1762.367903,2878.419831,MH,772.9826228
9,ictus,æ,1,963.4431927,1910.036587,2706.121611,MH,946.593394
9,ictus,æ,1,932.1460115,1562.68561,2146.507869,MH,630.539598
9,ictus,æ,1,925.3074537,1772.279649,2356.549371,MH,846.9721951
9,ictus,æ,1,977.9247708,1856.074757,2693.70135,MH,878.1499859
18,ictus,æ,1,961.3174845,1542.526605,2646.879614,MH,581.2091206
18,ictus,æ,1,933.8453342,1535.867419,2532.867692,MH,602.0220847
18,ictus,æ,1,914.5881078,1611.133445,2705.31354,MH,696.545337
18,ictus,æ,1,1025.296415,1805.204555,2938.978491,MH,779.9081404
18,ictus,æ,1,1119.778466,1705.64176,2920.709056,MH,585.8632939
18,ictus,æ,1,1088.977514,1535.667836,2502.493153,MH,446.6903218
9,ictus,æ,2,963.4431927,1910.036587,2706.121611,MH,946.593394
9,ictus,æ,2,932.1460115,1562.68561,2146.507869,MH,630.539598
9,ictus,æ,2,925.3074537,1772.279649,2356.549371,MH,846.9721951
9,ictus,æ,2,977.9247708,1856.074757,2693.70135,MH,878.1499859
18,ictus,æ,2,961.3174845,1542.526605,2646.879614,MH,581.2091206
18,ictus,æ,2,933.8453342,1535.867419,2532.867692,MH,602.0220847
18,ictus,æ,2,914.5881078,1611.133445,2705.31354,MH,696.545337
18,ictus,æ,2,1025.296415,1805.204555,2938.978491,MH,779.9081404
18,ictus,æ,2,1119.778466,1705.64176,2920.709056,MH,585.8632939
18,ictus,æ,2,1088.977514,1535.667836,2502.493153,MH,446.6903218
18,off,æ,1,841.4299247,1850.044063,2526.369366,MH,1008.614138
18,off,æ,1,1019.234102,1592.861936,2589.555174,MH,573.6278339
9,off,æ,2,989.628485,1724.387638,3142.992822,MH,734.7591534
9,off,æ,2,980.6677812,1699.817778,2855.65548,MH,719.1499966
18,off,æ,2,1137.161736,1478.998946,2106.987459,MH,341.8372102
18,ictus,æ,1,986.6314723,1487.83667,2425.953702,MH,501.2051973
18,ictus,æ,2,986.6314723,1487.83667,2425.953702,MH,501.2051973
18,off,æ,1,852.7508546,1592.001537,1946.79957,MH,739.2506826
9,ictus,æ,1,978.7936258,1846.335107,2669.782856,MH,867.5414816
9,ictus,æ,1,1051.495869,1627.652738,2426.9042,MH,576.156869
18,ictus,æ,1,1006.841075,1496.913469,2315.909251,MH,490.0723933
18,ictus,æ,1,901.7909783,1159.037022,2464.409446,MH,257.2460441
18,ictus,æ,1,913.4799809,1761.495187,2718.317281,MH,848.0152065
9,ictus,æ,2,978.7936258,1846.335107,2669.782856,MH,867.5414816
9,ictus,æ,2,1051.495869,1627.652738,2426.9042,MH,576.156869
18,ictus,æ,2,1006.841075,1496.913469,2315.909251,MH,490.0723933
18,ictus,æ,2,901.7909783,1159.037022,2464.409446,MH,257.2460441
18,ictus,æ,2,913.4799809,1761.495187,2718.317281,MH,848.0152065
9,off,æ,1,802.8776762,1663.702531,2081.908236,MH,860.824855
9,off,ɑ,2,1075.393104,1478.569462,2899.291892,MH,403.1763576
9,off,ɑ,2,782.3806524,1479.699822,2267.485023,MH,697.3191695
18,off,ɑ,2,1169.294885,1370.995905,2903.527574,MH,201.7010197
18,off,ɑ,2,1133.197191,1567.065793,2800.904717,MH,433.8686028
18,off,ɑ,2,1057.590279,1871.464089,3067.743781,MH,813.87381
18,off,ɑ,2,1028.427248,1372.009619,2482.138355,MH,343.5823711
18,off,ɑ,2,1083.783752,1638.710257,2790.375045,MH,554.9265049
18,off,ɑ,2,1077.617347,1574.787089,2480.804294,MH,497.1697427
18,off,ɑ,2,1046.247614,1272.227823,2568.868478,MH,225.9802089
18,off,ɑ,2,1050.085848,1632.181168,2958.490013,MH,582.0953205
18,off,ɑ,2,1122.541564,1403.191115,2982.289006,MH,280.6495506
18,off,ɑ,2,1026.166289,1596.066767,2729.138254,MH,569.9004785
18,off,ɑ,2,999.0294449,1748.275027,2603.982674,MH,749.2455823
18,off,ɑ,2,1056.679999,1473.998751,2716.405476,MH,417.3187514
9,ictus,e,1,676.9864255,1501.184847,2238.685943,MH,824.1984218
18,ictus,e,1,855.2891632,1949.148183,2581.125378,MH,1093.85902
18,ictus,e,1,754.7916032,1913.500788,2526.026998,MH,1158.709184
18,ictus,e,1,798.8667461,1854.118643,2437.035606,MH,1055.251897
18,ictus,e,1,791.9291751,2361.781789,2647.666316,MH,1569.852614
18,ictus,e,1,805.2362836,1934.90062,2412.424613,MH,1129.664336
18,ictus,e,1,712.6614492,2112.004514,2654.57945,MH,1399.343065
18,ictus,e,1,784.1588674,2417.045115,2578.316577,MH,1632.886247
18,ictus,e,1,723.4398728,2118.778256,2266.247468,MH,1395.338383
9,ictus,e,2,676.9864255,1501.184847,2238.685943,MH,824.1984218
18,ictus,e,2,855.2891632,1949.148183,2581.125378,MH,1093.85902
18,ictus,e,2,754.7916032,1913.500788,2526.026998,MH,1158.709184
18,ictus,e,2,798.8667461,1854.118643,2437.035606,MH,1055.251897
18,ictus,e,2,791.9291751,2361.781789,2647.666316,MH,1569.852614
18,ictus,e,2,805.2362836,1934.90062,2412.424613,MH,1129.664336
18,ictus,e,2,712.6614492,2112.004514,2654.57945,MH,1399.343065
18,ictus,e,2,784.1588674,2417.045115,2578.316577,MH,1632.886247
18,ictus,e,2,723.4398728,2118.778256,2266.247468,MH,1395.338383
18,off,e,1,823.4642072,1869.467129,2280.181537,MH,1046.002922
9,off,e,2,749.5626948,1691.462051,2317.290629,MH,941.8993557
9,off,e,2,715.0614869,2059.980018,2505.796431,MH,1344.918531
18,off,e,2,664.2398286,2247.283148,2737.321814,MH,1583.04332
18,off,e,2,735.2610486,2148.058326,2212.595228,MH,1412.797277
18,off,e,2,832.2545165,1487.532042,2221.435193,MH,655.2775251
18,off,e,2,697.128332,1978.154701,2578.233003,MH,1281.026369
18,off,e,2,893.3089003,2162.926647,2307.097728,MH,1269.617746
18,off,e,2,962.0259699,1940.755339,2718.4814,MH,978.7293694
18,off,e,2,799.6699819,2106.799939,2428.059061,MH,1307.129957
18,off,e,2,775.5307594,2270.882271,2650.908229,MH,1495.351512
18,off,e,2,784.8825752,1767.08309,2226.329856,MH,982.2005152
18,off,e,2,801.269538,2287.286917,2923.89087,MH,1486.017379
18,off,e,2,852.0651274,1621.250757,2265.092173,MH,769.1856292
18,off,e,2,757.65488,1887.457211,2446.532288,MH,1129.802331
18,off,e,2,782.2452045,1438.733493,2106.535355,MH,656.4882881
18,off,e,2,727.1434612,1931.379676,2275.434199,MH,1204.236215
18,ictus,e,1,642.5482908,1716.086078,2396.933459,MH,1073.537787
18,ictus,e,2,642.5482908,1716.086078,2396.933459,MH,1073.537787
18,off,e,1,589.9406797,2141.620112,2285.814348,MH,1551.679432
9,off,ɛ,2,739.4279682,2023.056136,2210.664376,MH,1283.628168
9,off,ɛ,2,782.4577656,1456.519003,2209.609376,MH,674.061237
18,off,ɛ,2,727.4234276,2140.571773,2610.686434,MH,1413.148345
18,off,ɛ,2,694.9206845,2035.98805,2469.067193,MH,1341.067365
18,off,ɛ,2,732.3475299,1627.239952,2173.920804,MH,894.8924216
18,off,ɛ,2,713.1082455,1907.243675,2371.61661,MH,1194.13543
18,off,ɛ,2,862.235124,1566.967189,2306.850074,MH,704.7320651
18,off,ɛ,2,761.7561561,1582.636186,2601.26997,MH,820.8800297
9,ictus,i,1,494.5512699,1851.516868,2512.721172,MH,1356.965598
9,ictus,i,1,662.6484327,1464.991737,2483.324126,MH,802.3433044
9,ictus,i,1,459.3624347,2172.726314,2521.41166,MH,1713.36388
9,ictus,i,1,481.2750645,1504.266116,2565.207886,MH,1022.991052
9,ictus,i,1,612.128493,1280.430714,2493.999347,MH,668.302221
18,ictus,i,1,400.2726861,1792.285888,2604.343407,MH,1392.013202
18,ictus,i,1,569.4316197,1889.596824,2637.020191,MH,1320.165205
18,ictus,i,1,417.0384306,1991.920881,2530.663227,MH,1574.88245
18,ictus,i,1,558.4546298,1781.251946,2579.759629,MH,1222.797316
18,ictus,i,1,634.2144357,2016.298473,2548.660584,MH,1382.084037
18,ictus,i,1,784.6370233,1050.436654,2487.482406,MH,265.7996303
18,ictus,i,1,542.2139906,1567.848163,2398.419125,MH,1025.634172
18,ictus,i,1,405.1112093,2215.079278,2577.621218,MH,1809.968069
18,ictus,i,1,666.2984657,1809.102206,2525.669181,MH,1142.80374
18,ictus,i,1,457.9968931,1991.731796,2478.478741,MH,1533.734903
18,ictus,i,1,683.6284678,2363.330605,2514.412987,MH,1679.702137
18,ictus,i,1,408.242316,2073.870575,2511.746962,MH,1665.628259
18,ictus,i,1,561.5947862,2306.359102,2566.759967,MH,1744.764316
9,ictus,i,2,494.5512699,1851.516868,2512.721172,MH,1356.965598
9,ictus,i,2,662.6484327,1464.991737,2483.324126,MH,802.3433044
9,ictus,i,2,459.3624347,2172.726314,2521.41166,MH,1713.36388
9,ictus,i,2,481.2750645,1504.266116,2565.207886,MH,1022.991052
9,ictus,i,2,612.128493,1280.430714,2493.999347,MH,668.302221
18,ictus,i,2,400.2726861,1792.285888,2604.343407,MH,1392.013202
18,ictus,i,2,569.4316197,1889.596824,2637.020191,MH,1320.165205
18,ictus,i,2,417.0384306,1991.920881,2530.663227,MH,1574.88245
18,ictus,i,2,558.4546298,1781.251946,2579.759629,MH,1222.797316
18,ictus,i,2,634.2144357,2016.298473,2548.660584,MH,1382.084037
18,ictus,i,2,784.6370233,1050.436654,2487.482406,MH,265.7996303
18,ictus,i,2,542.2139906,1567.848163,2398.419125,MH,1025.634172
18,ictus,i,2,405.1112093,2215.079278,2577.621218,MH,1809.968069
18,ictus,i,2,666.2984657,1809.102206,2525.669181,MH,1142.80374
18,ictus,i,2,457.9968931,1991.731796,2478.478741,MH,1533.734903
18,ictus,i,2,683.6284678,2363.330605,2514.412987,MH,1679.702137
18,ictus,i,2,408.242316,2073.870575,2511.746962,MH,1665.628259
18,ictus,i,2,561.5947862,2306.359102,2566.759967,MH,1744.764316
9,off,i,1,713.831828,1082.023023,2173.740372,MH,368.1911951
9,off,i,1,461.7128573,1861.89931,2543.791488,MH,1400.186453
9,off,i,1,376.6526268,1884.147599,2678.357556,MH,1507.494972
9,off,i,1,606.3111834,2188.822312,2767.19679,MH,1582.511129
18,off,i,1,549.4009718,1587.384135,2495.785802,MH,1037.983163
18,off,i,1,393.702795,1326.328466,2436.987242,MH,932.6256708
18,off,i,1,415.5833105,1960.445928,2685.771371,MH,1544.862618
18,off,i,2,467.9138121,2049.75291,2501.82154,MH,1581.839098
18,off,i,2,547.9326989,2067.535898,2496.790065,MH,1519.603199
18,off,i,2,537.105583,1493.625251,2502.414582,MH,956.519668
18,off,i,2,639.6722038,2031.431361,2601.077494,MH,1391.759157
18,off,i,2,478.5434783,2249.309419,2853.044614,MH,1770.765941
18,off,i,2,620.6169419,2094.720396,2555.187064,MH,1474.103454
18,off,i,2,475.3841712,2301.421784,2535.293312,MH,1826.037613
18,off,i,2,398.5417315,2220.520648,2428.682115,MH,1821.978917
18,off,i,2,662.7365687,2225.82472,2471.68485,MH,1563.088151
18,off,i,2,462.4432375,2053.024635,2619.435123,MH,1590.581398
18,off,i,2,404.5554278,2075.672325,2523.711843,MH,1671.116897
18,off,i,2,404.5023422,1639.539904,2610.126777,MH,1235.037562
9,ictus,i,1,440.5567855,2016.919198,2771.351527,MH,1576.362413
9,ictus,i,1,348.4742235,2052.85745,2620.528447,MH,1704.383226
18,ictus,i,1,429.7399553,2290.535771,2541.624883,MH,1860.795816
18,ictus,i,1,462.5888489,1467.765428,2581.680601,MH,1005.176579
9,ictus,i,2,440.5567855,2016.919198,2771.351527,MH,1576.362413
9,ictus,i,2,348.4742235,2052.85745,2620.528447,MH,1704.383226
18,ictus,i,2,429.7399553,2290.535771,2541.624883,MH,1860.795816
18,ictus,i,2,462.5888489,1467.765428,2581.680601,MH,1005.176579
18,off,i,1,435.1174397,1833.003859,2618.007959,MH,1397.88642
18,ictus,i,1,460.4592765,2069.137227,2689.90197,MH,1608.677951
18,ictus,i,1,424.2230973,2099.542914,2623.513583,MH,1675.319817
18,ictus,i,1,418.5669445,2226.833336,2681.584933,MH,1808.266392
18,ictus,i,2,460.4592765,2069.137227,2689.90197,MH,1608.677951
18,ictus,i,2,424.2230973,2099.542914,2623.513583,MH,1675.319817
18,ictus,i,2,418.5669445,2226.833336,2681.584933,MH,1808.266392
9,off,ɪ,2,600.5596587,1882.37744,2589.414425,MH,1281.817781
18,off,ɪ,2,335.4046765,2232.271343,2576.209514,MH,1896.866666
18,off,ɪ,2,344.5195886,2143.148637,2511.691888,MH,1798.629049
18,off,ɪ,2,342.8461291,2453.74352,2522.455047,MH,2110.897391
18,off,ɪ,2,367.8841957,1714.729281,2690.576761,MH,1346.845085
9,ictus,o,1,800.4761506,1240.271085,2621.253729,MH,439.7949349
18,ictus,o,1,878.6598996,1366.135604,3087.210945,MH,487.4757045
18,ictus,o,1,838.8630307,1250.275316,2531.48711,MH,411.4122857
18,ictus,o,1,817.7813842,1081.195126,2450.021603,MH,263.4137413
18,ictus,o,1,549.6255942,1810.744901,2655.545388,MH,1261.119307
18,ictus,o,1,785.0984991,1782.27205,2242.477105,MH,997.1735513
18,ictus,o,1,835.1449929,1332.306247,2712.183332,MH,497.1612544
18,ictus,o,1,820.718823,1170.894401,2616.800379,MH,350.1755784
18,ictus,o,1,695.5831564,1595.472588,2098.790796,MH,899.8894321
18,ictus,o,1,742.9112907,1787.115125,2463.726192,MH,1044.203835
18,ictus,o,1,895.9600722,1037.66452,2738.808936,MH,141.7044479
18,ictus,o,1,764.9121362,1966.419662,2496.184309,MH,1201.507526
9,ictus,o,2,800.4761506,1240.271085,2621.253729,MH,439.7949349
18,ictus,o,2,878.6598996,1366.135604,3087.210945,MH,487.4757045
18,ictus,o,2,838.8630307,1250.275316,2531.48711,MH,411.4122857
18,ictus,o,2,817.7813842,1081.195126,2450.021603,MH,263.4137413
18,ictus,o,2,549.6255942,1810.744901,2655.545388,MH,1261.119307
18,ictus,o,2,785.0984991,1782.27205,2242.477105,MH,997.1735513
18,ictus,o,2,835.1449929,1332.306247,2712.183332,MH,497.1612544
18,ictus,o,2,820.718823,1170.894401,2616.800379,MH,350.1755784
18,ictus,o,2,695.5831564,1595.472588,2098.790796,MH,899.8894321
18,ictus,o,2,742.9112907,1787.115125,2463.726192,MH,1044.203835
18,ictus,o,2,895.9600722,1037.66452,2738.808936,MH,141.7044479
18,ictus,o,2,764.9121362,1966.419662,2496.184309,MH,1201.507526
18,off,o,1,691.6366794,1299.113127,2625.598164,MH,607.4764472
18,off,o,1,838.0079205,1055.657977,2607.016439,MH,217.6500564
18,off,o,1,781.2899358,988.5922149,2269.512627,MH,207.3022792
18,off,o,1,784.8965878,1115.198597,2776.762381,MH,330.3020095
18,off,o,1,854.7741492,1933.267153,2568.31418,MH,1078.493004
18,off,o,1,719.665434,1338.139436,2598.950211,MH,618.4740016
18,off,o,1,881.1271303,1411.647242,2806.398566,MH,530.5201117
18,off,o,1,960.0813266,1417.596984,3101.474931,MH,457.5156571
18,off,o,1,889.9786654,1253.270328,2629.259073,MH,363.2916631
18,off,o,1,794.746731,1160.005043,2418.309468,MH,365.2583124
18,off,o,1,758.1596346,1439.085987,2548.696678,MH,680.926352
9,ictus,o,1,789.7849058,1187.574504,2460.348107,MH,397.7895981
18,ictus,o,1,764.0969521,993.4064662,2661.971369,MH,229.3095141
18,ictus,o,1,921.9521213,2212.910547,2796.300056,MH,1290.958426
9,ictus,o,2,789.7849058,1187.574504,2460.348107,MH,397.7895981
18,ictus,o,2,764.0969521,993.4064662,2661.971369,MH,229.3095141
18,ictus,o,2,921.9521213,2212.910547,2796.300056,MH,1290.958426
9,off,o,1,728.6386098,1600.631796,2099.598512,MH,871.9931863
18,off,o,1,733.6098619,1278.842223,2676.773572,MH,545.2323607
18,off,o,1,627.7098407,982.1784829,2341.233272,MH,354.4686422
18,off,o,2,730.5284158,1135.817422,2453.484224,MH,405.2890066
9,ictus,ɵ,1,761.8090263,1301.382769,2325.895753,MH,539.573743
18,ictus,ɵ,1,723.4940338,1847.356908,2721.731214,MH,1123.862874
18,ictus,ɵ,1,915.1957879,1811.238885,2741.62721,MH,896.043097
18,ictus,ɵ,1,713.232597,1737.740776,2733.430989,MH,1024.508179
18,ictus,ɵ,1,751.4344533,1362.124674,2437.820951,MH,610.6902205
18,ictus,ɵ,1,781.5054853,1648.266235,2682.097589,MH,866.7607497
18,ictus,ɵ,1,788.4265314,1776.913191,2745.522251,MH,988.4866593
18,ictus,ɵ,1,894.1611976,1813.63344,2876.532732,MH,919.4722426
18,ictus,ɵ,1,770.0158056,1598.517681,2658.635478,MH,828.5018756
18,ictus,ɵ,1,716.0536123,1686.120699,2634.007148,MH,970.0670867
18,ictus,ɵ,1,784.0031561,1631.354769,2678.982147,MH,847.351613
18,ictus,ɵ,1,772.5471957,1667.329183,2603.133311,MH,894.7819875
18,ictus,ɵ,1,738.0202774,1570.379884,2879.088729,MH,832.3596066
18,ictus,ɵ,1,893.7645057,1567.568674,2729.210908,MH,673.804168
18,ictus,ɵ,1,703.020513,1565.38339,2499.753044,MH,862.362877
18,ictus,ɵ,1,686.4584983,1587.173661,2945.236351,MH,900.7151625
9,ictus,ɵ,2,761.8090263,1301.382769,2325.895753,MH,539.573743
18,ictus,ɵ,2,723.4940338,1847.356908,2721.731214,MH,1123.862874
18,ictus,ɵ,2,915.1957879,1811.238885,2741.62721,MH,896.043097
18,ictus,ɵ,2,713.232597,1737.740776,2733.430989,MH,1024.508179
18,ictus,ɵ,2,751.4344533,1362.124674,2437.820951,MH,610.6902205
18,ictus,ɵ,2,781.5054853,1648.266235,2682.097589,MH,866.7607497
18,ictus,ɵ,2,788.4265314,1776.913191,2745.522251,MH,988.4866593
18,ictus,ɵ,2,894.1611976,1813.63344,2876.532732,MH,919.4722426
18,ictus,ɵ,2,770.0158056,1598.517681,2658.635478,MH,828.5018756
18,ictus,ɵ,2,716.0536123,1686.120699,2634.007148,MH,970.0670867
18,ictus,ɵ,2,784.0031561,1631.354769,2678.982147,MH,847.351613
18,ictus,ɵ,2,772.5471957,1667.329183,2603.133311,MH,894.7819875
18,ictus,ɵ,2,738.0202774,1570.379884,2879.088729,MH,832.3596066
18,ictus,ɵ,2,893.7645057,1567.568674,2729.210908,MH,673.804168
18,ictus,ɵ,2,703.020513,1565.38339,2499.753044,MH,862.362877
18,ictus,ɵ,2,686.4584983,1587.173661,2945.236351,MH,900.7151625
18,off,ɵ,1,796.7559875,1630.412392,2795.620299,MH,833.6564049
18,off,ɵ,1,874.0292369,1854.738638,2962.166366,MH,980.7094013
18,ictus,ɵ,1,697.4168009,1597.134584,2759.859191,MH,899.7177826
18,ictus,ɵ,2,697.4168009,1597.134584,2759.859191,MH,899.7177826
9,ictus,u,1,627.9941191,994.7339352,2454.422056,MH,366.7398161
9,ictus,u,1,680.3708207,1125.59641,2308.353372,MH,445.2255895
18,ictus,u,1,658.7462118,1082.388824,2648.728005,MH,423.6426122
18,ictus,u,1,637.387674,1145.283904,2596.211072,MH,507.8962304
18,ictus,u,1,647.2022483,1100.524734,1534.316916,MH,453.322486
18,ictus,u,1,561.0776342,1071.096733,2811.005198,MH,510.0190985
18,ictus,u,1,462.2850784,981.8753404,2844.958154,MH,519.5902619
18,ictus,u,1,648.0871458,1087.09906,2149.761794,MH,439.0119145
9,ictus,u,2,627.9941191,994.7339352,2454.422056,MH,366.7398161
9,ictus,u,2,680.3708207,1125.59641,2308.353372,MH,445.2255895
18,ictus,u,2,658.7462118,1082.388824,2648.728005,MH,423.6426122
18,ictus,u,2,637.387674,1145.283904,2596.211072,MH,507.8962304
18,ictus,u,2,647.2022483,1100.524734,1534.316916,MH,453.322486
18,ictus,u,2,561.0776342,1071.096733,2811.005198,MH,510.0190985
18,ictus,u,2,462.2850784,981.8753404,2844.958154,MH,519.5902619
18,ictus,u,2,648.0871458,1087.09906,2149.761794,MH,439.0119145
9,off,u,1,655.9659898,1512.952245,2443.498231,MH,856.9862547
9,off,u,1,781.5811777,1246.223866,2437.901203,MH,464.6426884
18,off,u,1,844.9622974,1103.760444,2631.809173,MH,258.7981462
18,off,u,1,468.8238725,936.9053624,2294.376425,MH,468.0814899
18,off,u,1,436.7532852,991.0749155,2734.129699,MH,554.3216304
18,off,u,1,403.8016704,953.1051382,2198.396374,MH,549.3034679
9,off,u,2,685.1876801,1052.142992,2744.058317,MH,366.9553117
9,off,u,2,707.6300038,1321.090956,2644.876871,MH,613.4609522
9,off,u,2,706.1052231,1022.412128,2421.528614,MH,316.3069051
18,off,u,2,635.3604554,1108.715772,2527.389187,MH,473.3553161
18,off,u,2,645.0956521,1124.615526,2550.701951,MH,479.5198741
18,off,u,2,553.4248508,842.5336196,2214.54407,MH,289.1087688
